"0","TEXT_LUCKZI017_03553_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>圖姆拉村的古拉圖好像有些焦慮。"
"1","TEXT_LUCKZI017_03553_SEQ_01",""
"2","TEXT_LUCKZI017_03553_SEQ_02",""
"3","TEXT_LUCKZI017_03553_SEQ_03",""
"4","TEXT_LUCKZI017_03553_SEQ_04",""
"5","TEXT_LUCKZI017_03553_SEQ_05",""
"6","TEXT_LUCKZI017_03553_SEQ_06",""
"7","TEXT_LUCKZI017_03553_SEQ_07",""
"8","TEXT_LUCKZI017_03553_SEQ_08",""
"9","TEXT_LUCKZI017_03553_SEQ_09",""
"10","TEXT_LUCKZI017_03553_SEQ_10",""
"11","TEXT_LUCKZI017_03553_SEQ_11",""
"12","TEXT_LUCKZI017_03553_SEQ_12",""
"13","TEXT_LUCKZI017_03553_SEQ_13",""
"14","TEXT_LUCKZI017_03553_SEQ_14",""
"15","TEXT_LUCKZI017_03553_SEQ_15",""
"16","TEXT_LUCKZI017_03553_SEQ_16",""
"17","TEXT_LUCKZI017_03553_SEQ_17",""
"18","TEXT_LUCKZI017_03553_SEQ_18",""
"19","TEXT_LUCKZI017_03553_SEQ_19",""
"20","TEXT_LUCKZI017_03553_SEQ_20",""
"21","TEXT_LUCKZI017_03553_SEQ_21",""
"22","TEXT_LUCKZI017_03553_SEQ_22",""
"23","TEXT_LUCKZI017_03553_SEQ_23",""
"24","TEXT_LUCKZI017_03553_TODO_00","削弱<hex:02280FFF09424E70634E616D65F221570103>後使用<hex:022811FF0A4576656E744974656DF61E8F180103>將其捕獲"
"25","TEXT_LUCKZI017_03553_TODO_01","將<hex:022811FF0A4576656E744974656DF61E8F190103>交給古拉圖"
"26","TEXT_LUCKZI017_03553_TODO_02",""
"27","TEXT_LUCKZI017_03553_TODO_03",""
"28","TEXT_LUCKZI017_03553_TODO_04",""
"29","TEXT_LUCKZI017_03553_TODO_05",""
"30","TEXT_LUCKZI017_03553_TODO_06",""
"31","TEXT_LUCKZI017_03553_TODO_07",""
"32","TEXT_LUCKZI017_03553_TODO_08",""
"33","TEXT_LUCKZI017_03553_TODO_09",""
"34","TEXT_LUCKZI017_03553_TODO_10",""
"35","TEXT_LUCKZI017_03553_TODO_11",""
"36","TEXT_LUCKZI017_03553_TODO_12",""
"37","TEXT_LUCKZI017_03553_TODO_13",""
"38","TEXT_LUCKZI017_03553_TODO_14",""
"39","TEXT_LUCKZI017_03553_TODO_15",""
"40","TEXT_LUCKZI017_03553_TODO_16",""
