"0","TEXT_GAIUSD302_01314_SEQ_00","阿莉塞想要報告有關巴哈姆特大迷宮入侵作戰的事情。"
"1","TEXT_GAIUSD302_01314_SEQ_01","阿莉塞委託冒險者對巴哈姆特大迷宮入侵作戰進行報告。回到黃昏灣的沙之家，和于里昂熱談談。"
"2","TEXT_GAIUSD302_01314_SEQ_02","和于里昂熱、阿莉塞一起對這次入侵作戰做了總結。在迷宮中遇到的奈爾，是曾經利用衛月對艾奧傑亞實施侵略的加雷馬帝國軍第七軍團長。據推測，她是在和衛月實驗通訊時，成為了蠻神巴哈姆特的信徒。阿莉塞說，也一定要超度同樣成為信徒的路易索瓦。在悲傷的盡頭的「真相」到底是怎樣的呢……"
"3","TEXT_GAIUSD302_01314_SEQ_03",""
"4","TEXT_GAIUSD302_01314_SEQ_04",""
"5","TEXT_GAIUSD302_01314_SEQ_05",""
"6","TEXT_GAIUSD302_01314_SEQ_06",""
"7","TEXT_GAIUSD302_01314_SEQ_07",""
"8","TEXT_GAIUSD302_01314_SEQ_08",""
"9","TEXT_GAIUSD302_01314_SEQ_09",""
"10","TEXT_GAIUSD302_01314_SEQ_10",""
"11","TEXT_GAIUSD302_01314_SEQ_11",""
"12","TEXT_GAIUSD302_01314_SEQ_12",""
"13","TEXT_GAIUSD302_01314_SEQ_13",""
"14","TEXT_GAIUSD302_01314_SEQ_14",""
"15","TEXT_GAIUSD302_01314_SEQ_15",""
"16","TEXT_GAIUSD302_01314_SEQ_16",""
"17","TEXT_GAIUSD302_01314_SEQ_17",""
"18","TEXT_GAIUSD302_01314_SEQ_18",""
"19","TEXT_GAIUSD302_01314_SEQ_19",""
"20","TEXT_GAIUSD302_01314_SEQ_20",""
"21","TEXT_GAIUSD302_01314_SEQ_21",""
"22","TEXT_GAIUSD302_01314_SEQ_22",""
"23","TEXT_GAIUSD302_01314_SEQ_23",""
"24","TEXT_GAIUSD302_01314_TODO_00","和沙之家的于里昂熱對話"
"25","TEXT_GAIUSD302_01314_TODO_01",""
"26","TEXT_GAIUSD302_01314_TODO_02",""
"27","TEXT_GAIUSD302_01314_TODO_03",""
"28","TEXT_GAIUSD302_01314_TODO_04",""
"29","TEXT_GAIUSD302_01314_TODO_05",""
"30","TEXT_GAIUSD302_01314_TODO_06",""
"31","TEXT_GAIUSD302_01314_TODO_07",""
"32","TEXT_GAIUSD302_01314_TODO_08",""
"33","TEXT_GAIUSD302_01314_TODO_09",""
"34","TEXT_GAIUSD302_01314_TODO_10",""
"35","TEXT_GAIUSD302_01314_TODO_11",""
"36","TEXT_GAIUSD302_01314_TODO_12",""
"37","TEXT_GAIUSD302_01314_TODO_13",""
"38","TEXT_GAIUSD302_01314_TODO_14",""
"39","TEXT_GAIUSD302_01314_TODO_15",""
"40","TEXT_GAIUSD302_01314_TODO_16",""
"41","TEXT_GAIUSD302_01314_TODO_17",""
"42","TEXT_GAIUSD302_01314_TODO_18",""
"43","TEXT_GAIUSD302_01314_TODO_19",""
"44","TEXT_GAIUSD302_01314_TODO_20",""
"45","TEXT_GAIUSD302_01314_TODO_21",""
"46","TEXT_GAIUSD302_01314_TODO_22",""
"47","TEXT_GAIUSD302_01314_TODO_23",""
"48","TEXT_GAIUSD302_01314_ALISAIE_000_000","總算回到地面上了。<hex:02100103>看來和上次一樣……我們被傳送到了北薩納蘭。"
"49","TEXT_GAIUSD302_01314_ALISAIE_000_001","……謝謝你剛剛保護了我。<hex:02100103>你就先回沙之家，向于里昂熱報告一下吧。"
"50","TEXT_GAIUSD302_01314_ALISAIE_000_002","我也會很快趕過去的……<hex:02100103>沒事的……我只是稍微有些累了，休息一下就好……"
"51","TEXT_GAIUSD302_01314_ALISAIE_000_010","拜託你回到沙之家，向于里昂熱報告。<hex:02100103>我也會……很快趕過去的……"
"52","TEXT_GAIUSD302_01314_URIANGER_000_020","英雄的凱旋……<hex:02100103>你的神情，是完成使命的神情……<hex:02100103>看來你們成功停止了拘束艦的活動。"
"53","TEXT_GAIUSD302_01314_URIANGER_000_021","不過看來事情並不是一帆風順……<hex:02100103>能告訴我籠罩在你心中的陰霾嗎？"
"54","TEXT_GAIUSD302_01314_URIANGER_000_022","……白銀的凶鳥，奈爾．範．達納斯……<hex:02100103>還有，我的老師……"
"55","TEXT_GAIUSD302_01314_URIANGER_000_023","……這麼說，路易索瓦大師的乙太，<hex:02100103>和奈爾一樣，都被巴哈姆特剝奪，<hex:02100103>並成為了它的信徒……"
"56","TEXT_GAIUSD302_01314_URIANGER_000_024","怎麼會……這樣……<hex:02100103>雖然只是由乙太塑成的虛構幻影，<hex:02100103>但路易索瓦大師……我也實在難以忍受……"
"57","TEXT_GAIUSD302_01314_URIANGER_000_025","……更何況是阿莉塞小姐。<hex:02100103>這場戰鬥，或許不應該再繼續拜託她協助了。"
"58","TEXT_GAIUSD302_01314_ALISAIE_000_026","(-？？？？-)你不要擔心多餘的事情，于里昂熱。"
"59","TEXT_GAIUSD302_01314_URIANGER_000_027","阿莉塞小姐……"
"60","TEXT_GAIUSD302_01314_ALISAIE_000_028","我已經決定要打倒那些傢伙了……這就是全部。<hex:02100103>比起這些，先來整理一下這次瞭解到的情況吧。"
"61","TEXT_GAIUSD302_01314_URIANGER_000_029","……我已經瞭解到了詳情。"
"62","TEXT_GAIUSD302_01314_URIANGER_000_030","從報告的情況來看，這次的重點就是……<hex:02100103>奈爾．範．達納斯竟然成為了大迷宮的衛士。"
"63","TEXT_GAIUSD302_01314_URIANGER_000_031","<hex:0208F2012AE4E94D02FF91E68789E8A9B2E5B0B1E4B88DE794A8E7B5A6E4BDA0E8AAAAE6988EE4BA86E280A6E280A602100103E5A588E788BEE698AFE4BDA0E59CA835E5B9B4E5898DE79A84E982A3E5A0B4E3808CE69C88E4B88BE4B98BE688B0E3808DE4B8ADEFBC8C02100103E68993E69597E79A84E58AA0E99BB7E9A6ACE5B89DE59C8BE7ACACE4B883E8BB8DE59C98E995B7E280A6E280A6FF93E7ACACE585ADE6989FE69B86E69CABE69C9FE280A6E280A602100103E782BAE4BA86E68EA7E588B6E889BEE5A5A7E58291E4BA9EE8808CE980B2E8A18CE4BEB5E795A5E79A84E58AA0E99BB7E9A6ACE5B89DE59C8BE8BB8DE7ACACE4B883E8BB8DE59C98E995B7EFBC8C02100103E5B0B1E698AFE3808CE799BDE98A80E79A84E587B6E9B3A5E3808DE5A588E788BEE38082>"
