"41000","曼德維爾盈滿牧杖（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿牧杖（複製品）","32464","1","4","2","0","9","0","13","5","41470","1","True","True","False","False","1000","0","False","2","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","25","0","0","6","830, 1, 1, 0","0, 0, 0, 0","24","3","9","9","3440","3","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","False","False","0","True"
"41001","曼德維爾盈滿法杖（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿法杖（複製品）","32879","1","4","2","0","7","0","13","5","32470","1","True","True","False","False","1000","0","False","2","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","26","0","0","5","1028, 13, 1, 0","0, 0, 0, 0","25","3","9","9","3280","3","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","False","False","0","True"
"41002","曼德維爾盈滿魔導書（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿魔導書（複製品）","33392","1","4","2","0","10","0","13","5","34470","1","True","True","False","False","1000","0","False","2","False","0","2","0","14","8","21800","0","False","False","0","90","0","1","28","0","0","5","1754, 1, 1, 0","0, 0, 0, 0","27","3","9","9","3120","3","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","False","False","0","True"
"41003","曼德維爾盈滿魔導典（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿魔導典（複製品）","33391","1","4","2","0","98","0","13","5","43470","1","True","True","False","False","1000","0","False","2","False","0","2","0","14","8","21800","0","False","False","0","90","0","1","29","0","0","6","1755, 1, 1, 0","0, 0, 0, 0","28","3","9","9","3120","3","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","False","False","0","True"
"41004","曼德維爾盈滿黃道儀（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿黃道儀（複製品）","34991","1","4","2","0","89","0","13","5","44470","1","True","True","False","False","1000","0","False","2","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","99","0","0","6","2101, 95, 1, 0","2199, 1, 185, 0","33","1","9","9","3200","3","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","False","False","0","True"
"41005","曼德維爾盈滿武士刀（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿武士刀（複製品）","36548","1","4","1","0","96","0","13","5","17470","1","True","True","False","False","1000","0","False","2","False","0","2","0","9","8","21800","0","False","False","0","90","0","1","111","0","0","3","2201, 88, 1, 0","2251, 104, 1, 0","34","1","9","5","2640","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","False","False","0","True"
"41006","曼德維爾盈滿刺劍（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿刺劍（複製品）","36847","1","4","2","0","97","0","13","5","37470","1","True","True","False","False","1000","0","False","2","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","112","0","0","5","2301, 98, 1, 0","2381, 1, 1, 0","35","2","9","9","3440","3","0","0","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","False","False","0","True"
"41007","曼德維爾盈滿槍刃（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿槍刃（複製品）","36090","1","4","1","0","106","0","13","5","6470","1","True","True","False","False","1000","0","False","2","False","0","2","0","9","8","21800","0","False","False","0","90","0","1","149","0","0","1","2511, 1, 1, 0","0, 0, 0, 0","37","1","9","5","2800","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","False","False","0","True"
"41008","曼德維爾盈滿圓月輪（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿圓月輪（複製品）","36289","1","4","1","0","107","0","13","5","28470","1","True","True","False","False","1000","0","False","2","False","0","2","0","9","8","21800","0","False","False","0","90","0","1","150","0","0","4","2601, 62, 1, 0","2651, 62, 1, 0","38","2","9","5","3120","25","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","False","False","0","True"
"41009","曼德維爾盈滿飛翼（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿飛翼（複製品）","37056","1","4","2","0","109","0","13","5","45470","1","True","True","False","False","1000","0","False","2","False","0","2","0","11","8","21800","0","False","False","0","90","0","1","181","0","0","6","2701, 27, 1, 0","0, 0, 0, 0","40","3","9","9","2800","3","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","False","False","0","True"
"41010","曼德維爾盈滿扎戈斧鐮（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿扎戈斧鐮（複製品）","37259","1","4","1","0","108","0","13","5","11470","1","True","True","False","False","1000","0","False","2","False","0","2","0","9","8","21800","0","False","False","0","90","0","1","180","0","0","2","2817, 1, 1, 0","0, 0, 0, 0","39","1","9","5","3200","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","False","False","0","True"
"41011","曼德維爾盈滿鳶盾（複製品）","0","","0","0","1","0","0","複製品","曼德維爾盈滿鳶盾（複製品）","30259","1","4","3","0","11","0","2","5","1470","1","True","True","False","False","1000","0","False","2","True","0","2","0","10","8","21800","0","False","False","0","90","0","1","20","0","0","1","101, 126, 1, 0","0, 0, 0, 0","0","0","0","0","0","0","37","37","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","False","False","0","True"
"41012","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"41013","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"41014","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"41015","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"41016","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"41017","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"41018","","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","False","False","False","False","0","0","False","0","False","0","0","0","0","0","0","0","False","False","0","0","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
